id;x;y
"2010 Chevrolet HHR Wagon SS AT";4296.85986328125;4233.67529296875
"2011 Chevrolet HHR Panel LS";4223.45263671875;4325.33642578125
"2011 Chevrolet HHR Panel LS AT";4290.7353515625;4235.07373046875
"2010 Chevrolet HHR Panel LS";4219.4033203125;4323.69384765625
"2010 Chevrolet HHR Panel LS AT";4280.02294921875;4230.51220703125
"2010 Chevrolet HHR Panel 1LT";4212.0712890625;4313.60986328125
"2010 Chevrolet HHR Panel 1LT AT";4283.291015625;4227.671875
"2010 Chevrolet HHR Panel 2LT";4206.6171875;4323.806640625
"2010 Chevrolet HHR Panel 2LT AT";4284.5341796875;4223.0068359375
"2011 Porsche 911 Carrera GTS Cabriolet";4030.26123046875;3956.068603515625
"2011 Porsche Cayman";4040.47265625;3956.067138671875
"2011 Porsche Cayman R";4036.413330078125;3952.240478515625
"2011 Porsche Cayman S";4043.16943359375;3948.142822265625
"2010 Porsche Cayman";4042.9853515625;3959.27099609375
"2010 Porsche Cayman S";4040.0546875;3945.9736328125
"2012 Chevrolet Impala LS";4220.23486328125;4171.91943359375
"2012 Chevrolet Impala LT";4221.73388671875;4176.1123046875
"2012 Chevrolet Impala LTZ";4225.48046875;4175.0849609375
"2011 Chevrolet Impala LS";4301.6083984375;4220.70263671875
"2011 Chevrolet Impala LT";4304.67578125;4217.22509765625
"2011 Chevrolet Impala LTZ";4307.71337890625;4221.669921875
"2011 Subaru Forester 2.5XT Premium";3753.07275390625;4231.1513671875
"2011 Subaru Forester 2.5X Limited";3763.05126953125;4237.87744140625
"2011 Subaru Forester 2.5X";3860.448974609375;4264.7470703125
"2011 Subaru Forester 2.5X Touring";3760.6171875;4240.0810546875
"2011 Subaru Forester 2.5X Premium";3858.68310546875;4268.5517578125
"2011 Subaru Forester 2.5XT Touring";3754.313720703125;4222.701171875
"2010 Chevrolet Impala LS";4298.1240234375;4218.48486328125
"2010 Chevrolet Impala LT";4300.92578125;4216.0244140625
"2010 Chevrolet Impala LTZ";4304.61181640625;4224.13916015625
"2011 Buick Enclave CX AWD";3843.927001953125;4201.98583984375
"2011 Buick Enclave CXL-2";3899.5986328125;4307.9921875
"2011 Buick Enclave CXL-1";3896.74169921875;4301.66162109375
"2011 Buick Enclave CX";3902.083251953125;4295.9892578125
"2011 Buick Enclave CXL-2 AWD";3835.678466796875;4199.2177734375
"2011 Buick Enclave CXL-1 AWD";3840.61865234375;4199.8056640625
"2010 Buick Enclave CXL-2";3902.739013671875;4305.76708984375
"2010 Buick Enclave CX AWD";3836.311767578125;4207.94970703125
"2010 Buick Enclave CXL-1 AWD";3837.51171875;4203.6015625
"2010 Buick Enclave CX";3897.734130859375;4304.98779296875
"2010 Buick Enclave CXL-2 AWD";3831.836669921875;4202.564453125
"2010 Buick Enclave CXL-1";3905.155517578125;4298.62841796875
"2011 Suzuki Grand Vitara";4324.9111328125;4248.31787109375
"2011 Suzuki Grand Vitara Premium";4392.00146484375;4167.85400390625
"2011 Suzuki Grand Vitara Premium 4WD";4460.32177734375;4235.146484375
"2011 Suzuki Grand Vitara Limited";4388.91455078125;4163.0537109375
"2011 Suzuki Grand Vitara Limited 4WD";4459.80419921875;4230.69677734375
"2011 Buick Lacrosse CX";3923.8779296875;4341.35546875
"2011 Buick Lacrosse CXS";3917.793701171875;4314.8193359375
"2011 Buick Lacrosse CXL AWD";3845.145751953125;4209.35693359375
"2011 Buick Lacrosse CXL";3920.06005859375;4330.759765625
"2010 Buick Lacrosse CX";3923.4052734375;4333.21533203125
"2010 Buick Lacrosse CXL AWD";3830.193359375;4185.23583984375
"2010 Buick Lacrosse CXS";3912.966064453125;4317.77685546875
"2010 Buick Lacrosse CXL";3920.1962890625;4324.2685546875
"2010 Buick Lacrosse CX V6";3923.281982421875;4326.15966796875
"2010 Suzuki Grand Vitara";4323.1123046875;4252.29541015625
"2010 Suzuki Grand Vitara Premium";4389.53125;4158.443359375
"2010 Suzuki Grand Vitara Premium 4WD";4455.84716796875;4231.1083984375
"2010 Suzuki Grand Vitara XSport";4392.47216796875;4163.6630859375
"2010 Suzuki Grand Vitara XSport 4WD";4461.97412109375;4333.46240234375
"2010 Suzuki Grand Vitara Limited";4392.208984375;4167.9443359375
"2010 Suzuki Grand Vitara Limited 4WD";4463.7431640625;4236.5224609375
"2010 Suzuki Grand Vitara Limited 3.2L 4WD";4460.87939453125;4338.95458984375
"2010 Suzuki Grand Vitara Special Edition";4456.9716796875;4226.86572265625
"2011 GMC Savana Passenger 3500 LS";4294.5400390625;3902.45654296875
"2011 GMC Savana Passenger 3500 LT";4295.3115234375;3906.357177734375
"2011 Honda Odyssey LX";4312.439453125;4469.931640625
"2011 Honda Odyssey EX";4308.02978515625;4468.5390625
"2011 Honda Odyssey EX-L";4309.44873046875;4472.37353515625
"2011 Honda Odyssey Touring";4256.81396484375;4400.95556640625
"2011 Honda Odyssey Touring Elite";4253.7158203125;4403.2587890625
"2011 GMC Savana Passenger 3500 Extended Wheelbase LS";4306.91259765625;3901.86328125
"2011 GMC Savana Passenger 3500 Extended Wheelbase LT";4304.04443359375;3908.504638671875
"2011 GMC Savana Cargo 1500";4400.947265625;3939.179931640625
"2011 GMC Savana Cargo 1500 5.3L";4367.28076171875;3947.23388671875
"2011 GMC Savana Cargo 1500 AWD";4239.35546875;3979.734619140625
"2011 GMC Savana Cargo 2500";4315.01416015625;3904.70703125
"2011 GMC Savana Cargo 2500 6L";4299.57177734375;3907.673095703125
"2010 GMC Sierra 1500 Long Box WT 2WD 4.8L";4402.9609375;3957.698974609375
"2011 GMC Savana Cargo 2500 Extended Wheelbase";4312.76806640625;3901.29931640625
"2011 GMC Savana Cargo 3500";4310.00341796875;3911.223876953125
"2010 GMC Sierra 1500 Long Box WT 2WD";4397.291015625;3949.739501953125
"2011 GMC Savana Cargo 3500 Extended Wheelbase";4313.44775390625;3908.363037109375
"2011 Subaru Forester 2.5X AT";3767.76025390625;4246.1201171875
"2011 Subaru Forester 2.5X Premium AT";3765.831787109375;4234.24951171875
"2010 Honda Odyssey LX";4323.1044921875;4483.9375
"2010 Honda Odyssey EX";4323.20458984375;4480.2275390625
"2010 Honda Odyssey EX-L";4324.63818359375;4488.9462890625
"2010 Honda Odyssey Touring";4326.3935546875;4492.8134765625
"2010 GMC Savana Passenger 1500 LS";4361.2041015625;3939.774169921875
"2010 GMC Savana Passenger 1500 LS AWD";4235.06982421875;3978.461181640625
"2010 GMC Savana Passenger 1500 LT";4363.08544921875;3936.500732421875
"2010 GMC Savana Passenger 1500 LT AWD";4236.63818359375;3982.490234375
"2011 Suzuki Kizashi S";4151.783203125;4331.06298828125
"2011 Suzuki Kizashi Sport GTS";4157.22412109375;4328.4033203125
"2010 GMC Savana Cargo 1500";4392.75;3943.5576171875
"2010 GMC Savana Cargo 1500 AWD";4231.38818359375;3973.7734375
"2010 Suzuki Kizashi S";4155.134765625;4332.3330078125
"2010 Suzuki Kizashi GTS";4152.4375;4336.68603515625
"2010 Suzuki Kizashi SLS";4148.685546875;4334.8623046875
"2011 Saab 9-3 2.0T Aero Convertible MT";4030.415283203125;4277.08203125
"2011 Saab 9-3 2.0T Convertible";4033.656982421875;4272.0556640625
"2011 Saab 9-3 2.0T Convertible AT";4164.3759765625;4361.55029296875
"2011 Saab 9-3 2.0T Aero Convertible";4157.8876953125;4369.4599609375
"2010 Saab 9-3 2.0T Convertible AT";4161.197265625;4365.4501953125
"2010 Saab 9-3 2.0T Aero Convertible MT";4039.480712890625;4286.10546875
"2010 Saab 9-3 2.0T Convertible";4038.3037109375;4282.48486328125
"2010 Saab 9-3 2.0T Aero Convertible";4168.462890625;4362.578125
"2011 Suzuki SX4 Sport Sedan";4154.734375;4320.00341796875
"2011 Suzuki SX4 Sport Sedan S";4141.19921875;4320.54052734375
"2011 Suzuki SX4 Sport Sedan LE";4151.75830078125;4323.54541015625
"2010 Suzuki SX4 Sportback GTS";4148.064453125;4325.62890625
"2011 Suzuki SX4 Sportback";4146.18994140625;4322.201171875
"2011 Suzuki SX4 Sportback Technology";4154.99658203125;4320.93017578125
"2010 Suzuki SX4 Sport";4144.55078125;4327.37353515625
"2010 Suzuki SX4 Sport S";4150.8017578125;4319.302734375
"2010 Suzuki SX4 Sport LE";4147.27099609375;4318.6025390625
"2011 Saab 9-3 2.0T Sport Sedan AT";4161.43896484375;4370.9794921875
"2011 Saab 9-3 2.0T Aero Sport Sedan";4163.29052734375;4359.24072265625
"2011 Saab 9-3 2.0T Aero Sport Sedan MT";4032.979736328125;4282.8974609375
"2011 Saab 9-3 2.0T Aero Sport Sedan XWD";4024.861572265625;4169.17626953125
"2011 Saab 9-3 2.0T Sport Sedan XWD";4027.29296875;4166.154296875
"2011 Saab 9-3 2.0T Sport Sedan";4036.2421875;4277.40576171875
"2011 Saab 9-3 2.0T Aero Sport Sedan XWD MT";3970.668212890625;4187.1484375
"2011 Saab 9-3 2.0T Sport Sedan XWD MT";3967.646728515625;4190.50439453125
"2010 Subaru Forester 2.5XT Premium";3753.180908203125;4235.08056640625
"2010 Subaru Forester 2.5X";3867.641357421875;4240.73681640625
"2010 Subaru Forester 2.5X Limited";3778.038330078125;4213.88818359375
"2010 Subaru Forester 2.5X AT";3774.983154296875;4215.69140625
"2010 Subaru Forester 2.5XT Limited";3751.369140625;4227.2724609375
"2010 Subaru Forester 2.5X Premium";3864.118896484375;4241.79052734375
"2010 Subaru Forester 2.5X Premium AT";3771.46826171875;4225.50927734375
"2011 Lexus ES 350";3929.148681640625;4159.0947265625
"2010 Lexus GS 350 AWD Sedan";3861.32958984375;4010.474609375
"2010 Lexus GS 350 Sedan";3973.701904296875;3985.708740234375
"2010 Lexus GS 460 Sedan";3967.3466796875;3876.8115234375
"2012 Subaru Impreza Sedan 2.0i";3881.198974609375;4279.0849609375
"2012 Subaru Impreza Sedan 2.0i PZEV";3876.335205078125;4283.73095703125
"2012 Subaru Impreza Sedan 2.0i Premium PZEV";3876.220703125;4280.1201171875
"2012 Subaru Impreza Sedan 2.0i Premium";3884.866943359375;4278.62158203125
"2011 Buick Lucerne CXL";4125.8359375;4318.84033203125
"2011 Buick Lucerne CXL Premium";4126.1533203125;4317.47705078125
"2011 Buick Lucerne Super";4126.69775390625;4321.060546875
"2011 Buick Lucerne CX";4125.6611328125;4318.21435546875
"2010 Buick Lucerne CX-2";4125.78076171875;4318.48583984375
"2010 Buick Lucerne CXL";4125.8798828125;4317.99560546875
"2010 Buick Lucerne CX";4125.39501953125;4318.3173828125
"2010 Buick Lucerne CXL Special Edition";4125.55712890625;4318.22607421875
"2010 Buick Lucerne CXL-5";4125.69140625;4318.86376953125
"2010 Buick Lucerne CXL Premium";4125.85302734375;4318.36181640625
"2010 Buick Lucerne CXL-3";4125.71435546875;4318.09619140625
"2010 Buick Lucerne Super";4126.8408203125;4320.1416015625
"2010 Buick Lucerne CXL-4";4125.63037109375;4318.0126953125
"2011 Buick Regal CXL Turbo";3931.00927734375;4328.78662109375
"2011 Buick Regal CXL";3927.250732421875;4339.7236328125
"2011 Aston Martin DB9 Volante";4116.83349609375;3920.50927734375
"2011 Aston Martin DB9 Volante AT";4088.280517578125;3930.998046875
"2010 Saab 9-3 2.0T Aero Sport Sedan";4155.55810546875;4361.14208984375
"2010 Saab 9-3 2.0T Sport Sedan XWD";4025.675048828125;4169.87255859375
"2010 Saab 9-3 2.0T Aero Sport Sedan XWD";4027.198974609375;4163.17333984375
"2010 Saab 9-3 2.0T Sport Sedan XWD MT";3970.776123046875;4189.654296875
"2010 Saab 9-3 2.0T Sport Sedan AT";4155.0576171875;4361.12841796875
"2010 Saab 9-3 2.0T Sport Sedan";4042.8720703125;4273.7763671875
"2011 Jeep  Grand Cherokee Laredo 4x2";4511.2802734375;4178.98095703125
"2011 Jeep Grand Cherokee Laredo 4x4";4557.57275390625;4258.5078125
"2011 Jeep Grand Cherokee Laredo X 4x2";4503.6103515625;4182.99365234375
"2011 Jeep Grand Cherokee Laredo X 5.7L 4x2";4499.9169921875;4169.7255859375
"2011 Jeep Grand Cherokee Laredo X 4x4";4560.109375;4248.16748046875
"2011 Jeep Grand Cherokee Laredo X 5.7L 4x4";4554.396484375;4238.2666015625
"2011 Jeep Grand Cherokee Limited 4x2";4506.6728515625;4177.02001953125
"2011 Jeep Grand Cherokee Limited 5.7L 4x2";4499.77685546875;4169.638671875
"2011 Jeep Grand Cherokee Limited 4x4";4557.2900390625;4257.4921875
"2011 Jeep Grand Cherokee Limited 5.7L 4x4";4555.0224609375;4238.55908203125
"2011 Jeep Grand Cherokee Overland 4x2";4508.76953125;4178.76025390625
"2011 Jeep Grand Cherokee Overland 5.7L 4x2";4499.2236328125;4170.46533203125
"2011 Jeep Grand Cherokee Overland 4x4";4557.8408203125;4258.2685546875
"2011 Jeep Grand Cherokee Overland 5.7L 4x4";4555.66162109375;4238.2470703125
"2011 Jeep Grand Cherokee Overland Summit 4x2";4510.40478515625;4185.3154296875
"2011 Jeep Grand Cherokee Overland Summit 5.7L 4x2";4500.16552734375;4170.3251953125
"2011 Jeep Grand Cherokee Overland Summit 4x4";4559.0986328125;4248.3828125
"2011 Jeep Grand Cherokee Overland Summit 5.7L 4x4";4555.5341796875;4238.12109375
"2011 Jeep Grand Cherokee Laredo X 70th Anniversary 4x4";4557.93310546875;4257.74609375
"2011 Jeep Grand Cherokee Laredo X 70th Anniversary 5.7L 4x4";4555.11376953125;4237.703125
"2010 Saab 9-3 2.0T Aero Sport Sedan XWD MT";3970.89013671875;4189.9130859375
"2010 Saab 9-3 2.0T Aero Sport Sedan MT";4029.79296875;4272.744140625
"2010 Aston Martin DB9 Volante";4116.87451171875;3923.99609375
"2010 Aston Martin DB9 Volante AT";4088.090576171875;3930.99755859375
"2010 Subaru Impreza WRX Sedan";3892.13671875;4266.48876953125
"2011 Subaru Impreza WRX Sedan";3884.86474609375;4266.6845703125
"2010 Subaru Impreza Sedan 2.5i AT";3781.6015625;4219.47998046875
"2010 Subaru Impreza Sedan 2.5i";3868.123046875;4248.265625
"2011 Subaru Impreza Sedan 2.5i Premium AT";3774.967041015625;4222.72119140625
"2011 Subaru Impreza Sedan 2.5i";3867.173828125;4248.56396484375
"2011 Subaru Impreza WRX STI Sedan";3830.236572265625;4133.9853515625
"2011 Subaru Impreza Sedan 2.5i Premium";3866.993896484375;4240.40087890625
"2011 Subaru Impreza Sedan 2.5i AT";3768.593994140625;4220.06005859375
"2010 Jeep Grand Cherokee Laredo";4498.1123046875;4176.0615234375
"2010 Jeep Grand Cherokee Laredo 5.7L";4487.54638671875;4208.82177734375
"2010 Jeep Grand Cherokee Laredo 4x4";4552.07421875;4246.19921875
"2010 Jeep Grand Cherokee Laredo 5.7L 4x4";4550.17041015625;4275.3662109375
"2010 Jeep Grand Cherokee Limited";4496.91064453125;4176.36865234375
"2010 Jeep Grand Cherokee Limited 5.7L";4487.3603515625;4209.84814453125
"2010 Jeep Grand Cherokee Limited 4x4";4551.904296875;4246.91064453125
"2010 Jeep Grand Cherokee Limited 5.7L 4x4";4550.67236328125;4276.71240234375
"2010 Jeep Grand Cherokee SRT8";4562.98388671875;4272.93994140625
"2011 Porsche 911 GT2 RS Coupe";4046.4384765625;3959.904541015625
"2011 Jeep Liberty Sport 4x2";4464.71728515625;4160.9814453125
"2011 Jeep Liberty Sport 4x4";4522.41015625;4217.31787109375
"2011 Jeep Liberty Jet Sport 4x2";4472.447265625;4159.32666015625
"2011 Jeep Liberty Jet Sport 4x4";4528.04833984375;4211.390625
"2011 Jeep Liberty Sport 70th Anniversary 4x2";4471.65966796875;4159.36328125
"2011 Jeep Liberty Sport 70th Anniversary 4x4";4521.49169921875;4207.623046875
"2011 Jeep Liberty Limited Edition 4x2";4472.13037109375;4158.40283203125
"2011 Jeep Liberty Limited Edition 4x4";4523.15576171875;4217.84033203125
"2011 Jeep Liberty Limited 70th Anniversary 4x2";4471.9501953125;4153.3154296875
"2011 Jeep Liberty Limited 70th Anniversary 4x4";4518.90283203125;4204.9951171875
"2011 Jeep Liberty Jet Limited 4x2";4466.10595703125;4151.6357421875
"2011 Jeep Liberty Jet Limited 4x4";4519.91748046875;4210.955078125
"2011 Jeep Liberty Renegade 4x4";4524.6025390625;4214.595703125
"2011 Land Rover LR2";3924.66259765625;4104.03955078125
"2011 Land Rover LR2 HSE";3929.31201171875;4094.88232421875
"2011 Land Rover LR2 HSE LUX";3924.089599609375;4097.876953125
"2010 Land Rover LR2 HSE";3930.43408203125;4101.06640625
"2011 Land Rover LR4 HSE LUX";4183.6005859375;4137.83447265625
"2011 Land Rover LR4";4171.6240234375;4142.3544921875
"2011 Land Rover LR4 HSE";4173.38427734375;4148.11474609375
"2010 Land Rover LR4 V8";4171.92138671875;4129.787109375
"2010 Jeep Liberty Sport";4467.90966796875;4159.298828125
"2010 Jeep Liberty Sport 4x4";4520.232421875;4199.99609375
"2010 Jeep Liberty Limited";4463.7294921875;4156.9228515625
"2010 Jeep Liberty Limited 4x4";4525.25732421875;4208.90478515625
"2010 Jeep Liberty Renegade";4525.33154296875;4203.84375
"2011 Land Rover Range Rover S-Charged";4153.5234375;4150.45947265625
"2011 Land Rover Range Rover HSE LUX";4165.41455078125;4135.61181640625
"2011 Land Rover Range Rover HSE";4176.86962890625;4142.517578125
"2010 Land Rover Range Rover Supercharged";4157.439453125;4149.95458984375
"2010 Land Rover Range Rover HSE";4163.42041015625;4144.99267578125
"2012 Land Rover Range Rover Evoque Dynamic";4177.60693359375;4155.88818359375
"2012 Land Rover Range Rover Evoque Pure";4172.3349609375;4159.77490234375
"2012 Land Rover Range Rover Evoque Coupe Pure";4166.38232421875;4159.666015625
"2012 Land Rover Range Rover Evoque Coupe Dynamic";4170.57958984375;4154.82421875
"2012 Land Rover Range Rover Evoque Prestige";4163.51708984375;4155.01220703125
"2011 Chrysler 200 Touring Convertible";4184.47509765625;4319.9697265625
"2011 Chrysler 200 Limited Convertible";4156.13671875;4314.79833984375
"2011 Chrysler 200 S Convertible";4149.732421875;4312.15966796875
"2010 Ferrari 612 Scaglietti";4301.68212890625;3879.707763671875
"2011 Land Rover Range Rover Sport HSE";4167.5908203125;4148.087890625
"2011 Land Rover Range Rover Sport Supercharged";4154.02783203125;4146.03759765625
"2011 Land Rover Range Rover Sport HSE LUX";4171.93212890625;4136.18994140625
"2010 Chrysler Sebring LX Convertible";4252.541015625;4344.00244140625
"2010 Chrysler Sebring Touring Convertible";4264.318359375;4346.9482421875
"2010 Chrysler Sebring Limited Convertible";4049.22119140625;4363.06005859375
"2010 Land Rover Range Rover Sport HSE";4178.8173828125;4132.6865234375
"2010 Land Rover Range Rover Sport Supercharged";4158.3515625;4139.97900390625
"2010 Chrysler Sebring Touring Sedan";4248.16455078125;4348.42529296875
"2010 Chrysler Sebring Limited Sedan";4253.82861328125;4349.53271484375
"2011 Land Rover Range Rover Sport Autobiography";4152.884765625;4140.40771484375
"2011 Saab 9-3 2.0T SportCombi";4038.48876953125;4271.87939453125
"2011 Saab 9-3 2.0T Aero SportCombi MT";4041.494873046875;4278.24169921875
"2011 Saab 9-3 2.0T SportCombi XWD";4020.308349609375;4169.50927734375
"2011 Saab 9-3 2.0T SportCombi AT";4162.64306640625;4359.0009765625
"2011 Saab 9-3 2.0T Aero SportCombi";4166.3662109375;4367.8662109375
"2011 Saab 9-3 2.0T SportCombi XWD MT";3965.203857421875;4186.71435546875
"2012 Scion tC";4025.537109375;4411.28515625
"2012 Scion tC AT";3989.404296875;4423.986328125
"2012 Scion tC 7.0";4022.6455078125;4405.689453125
"2012 Scion tC 7.0 AT";3991.4482421875;4417.9091796875
"2011 Scion tC";4028.492431640625;4406.79443359375
"2011 Scion tC AT";3994.462646484375;4422.640625
"2010 Scion tC";4114.462890625;4521.26708984375
"2010 Scion tC AT";4210.9990234375;4422.49267578125
"2011 Aston Martin DB9 Coup";4111.07470703125;3926.98828125
"2011 Aston Martin DB9 Coup AT";4090.21337890625;3941.31396484375
"2010 Scion tC 6.0";4115.9873046875;4526.1337890625
"2010 Scion tC 6.0 AT";4207.7294921875;4420.15283203125
"2010 Aston Martin DB9 Coup";4113.474609375;3920.584716796875
"2010 Aston Martin DB9 Coup AT";4095.2021484375;3939.080810546875
"2010 Saab 9-3 2.0T SportCombi XWD MT";3967.384033203125;4182.70654296875
"2010 Saab 9-3 2.0T SportCombi AT";4155.97216796875;4365.22265625
"2010 Saab 9-3 2.0T Aero SportCombi MT";4029.713623046875;4273.10498046875
"2010 Saab 9-3 2.0T SportCombi XWD";4021.800537109375;4163.25390625
"2010 Saab 9-3 2.0T Aero SportCombi";4159.7724609375;4361.11328125
"2012 MINI Cooper Hardtop";3948.615234375;4346.9873046875
"2012 MINI Cooper Hardtop AT";3912.67822265625;4358.521484375
"2012 MINI Cooper S Hardtop";3941.109619140625;4324.15087890625
"2012 MINI Cooper S Hardtop AT";3903.4580078125;4338.0107421875
"2012 MINI John Cooper Works Hardtop";3960.917724609375;4337.9580078125
"2011 MINI Cooper Hardtop";3946.664306640625;4351.79638671875
"2011 MINI Cooper Hardtop AT";3926.3203125;4358.8603515625
"2011 MINI Cooper S Hardtop";3944.33154296875;4328.900390625
"2011 MINI Cooper S Hardtop AT";3906.859375;4348.36376953125
"2011 MINI John Cooper Works Hardtop";3964.518310546875;4346.89501953125
"2010 MINI Cooper Hardtop";3949.661865234375;4337.787109375
"2010 MINI Cooper Hardtop AT";3919.030029296875;4352.5322265625
"2010 MINI Cooper S Hardtop";3957.2275390625;4355.54296875
"2010 MINI Cooper S Hardtop AT";3913.854736328125;4366.94970703125
"2010 MINI John Cooper Works Hardtop";3968.888916015625;4340.27880859375
"2012 MINI Cooper Convertible";3949.466796875;4355.15283203125
"2012 MINI Cooper Convertible AT";3921.43994140625;4360.18701171875
"2012 MINI Cooper S Convertible";3941.693603515625;4329.0283203125
"2012 MINI Cooper S Convertible AT";3907.012939453125;4343.49267578125
"2012 MINI John Cooper Works Convertible";3966.38916015625;4337.1328125
"2011 MINI Cooper Convertible";3944.982666015625;4342.9365234375
"2011 MINI Cooper Convertible AT";3923.647705078125;4363.677734375
"2011 MINI Cooper S Convertible";3939.335693359375;4332.947265625
"2011 MINI Cooper S Convertible AT";3903.669677734375;4345.13232421875
"2011 MINI John Cooper Works Convertible";3964.88134765625;4341.37353515625
"2010 MINI Cooper Convertible";3953.138916015625;4339.673828125
"2010 MINI Cooper Convertible AT";3915.149658203125;4353.421875
"2010 MINI Cooper S Convertible";3958.6572265625;4351.1806640625
"2010 MINI Cooper S Convertible AT";3917.763671875;4369.07763671875
"2010 MINI John Cooper Works Convertible";3962.492431640625;4333.99755859375
"2011 Jaguar XJ";4073.9443359375;3955.70458984375
"2011 Jaguar XJL";4069.187255859375;3957.451416015625
"2011 Jaguar XJ Supercharged";4058.138427734375;3964.321533203125
"2011 Jaguar XJL Supercharged";4060.477783203125;3961.155517578125
"2011 Jaguar XJ Supersport";4079.728515625;3969.860595703125
"2011 Jaguar XJL Supersport";4070.905029296875;3962.07861328125
"2012 Chevrolet Malibu 1LS";4094.486083984375;4225.2197265625
"2012 Chevrolet Malibu 1LT";4096.19384765625;4220.3857421875
"2012 Chevrolet Malibu 2LT";4101.61083984375;4226.140625
"2012 Chevrolet Malibu 3LT";4088.507080078125;4222.96923828125
"2012 Chevrolet Malibu 1LZ";4098.0615234375;4228.36865234375
"2012 Chevrolet Malibu 2LZ";4093.033935546875;4212.37744140625
"2010 Chrysler Sebring Limited Sedan 3.5L";4163.00830078125;4316.771484375
"2012 MINI Cooper Clubman";3949.257568359375;4342.50439453125
"2012 MINI Cooper Clubman AT";3913.995849609375;4362.8603515625
"2012 MINI Cooper S Clubman";3945.99755859375;4325.92626953125
"2012 MINI Cooper S Clubman AT";3908.357177734375;4338.19873046875
"2012 MINI John Cooper Works Clubman";3961.678466796875;4343.55615234375
"2011 Aston Martin DBS Volante";4120.45166015625;3935.531005859375
"2011 Aston Martin DBS Volante AT";4095.038330078125;3945.315673828125
"2011 MINI Cooper Clubman";3943.51416015625;4347.50732421875
"2011 MINI Cooper Clubman AT";3919.471435546875;4364.4794921875
"2011 MINI Cooper S Clubman";3943.265625;4332.50830078125
"2011 MINI Cooper S Clubman AT";3913.759521484375;4345.552734375
"2011 MINI John Cooper Works Clubman";3965.847412109375;4334.21435546875
"2010 MINI Cooper Clubman";3955.09814453125;4335.048828125
"2010 MINI Cooper Clubman AT";3923.2978515625;4352.9423828125
"2010 MINI Cooper S Clubman";3957.52490234375;4346.283203125
"2010 MINI Cooper S Clubman AT";3921.70751953125;4368.6201171875
"2010 MINI John Cooper Works Clubman";3967.496826171875;4344.59326171875
"2011 Aston Martin Rapide";4087.365966796875;3935.918701171875
"2011 Aston Martin Rapide Luxe";4094.382080078125;3934.247314453125
"2011 Chrysler 200 LX Sedan";4250.7158203125;4353.3759765625
"2011 Chrysler 200 Touring Sedan";4186.869140625;4324.271484375
"2011 Chrysler 200 Limited Sedan";4186.60595703125;4325.1181640625
"2011 Chrysler 200 S Sedan";4156.3310546875;4309.091796875
"2011 Jaguar XK Convertible";4070.97021484375;3953.78564453125
"2011 Jaguar XKR Convertible";4070.49267578125;3969.77099609375
"2011 Jaguar XK Coup";4063.3134765625;3948.82275390625
"2011 Jaguar XKR Coup";4079.24560546875;3962.0390625
"2011 Jaguar XKR175 75th Anniversary Limited Ed. Coup";4081.28564453125;3965.496826171875
"2011 Chrysler 300";4174.99853515625;4291.322265625
"2011 Chrysler 300 Limited";4177.11328125;4295.11376953125
"2011 Chrysler 300C RWD";4146.32275390625;4284.35693359375
"2011 Chrysler 300C AWD";4016.415283203125;4311.01171875
"2010 Jaguar XK Convertible";4074.001220703125;3946.433349609375
"2010 Jaguar XKR Convertible";4069.654296875;3965.72265625
"2010 Subaru Impreza Sedan 2.5i Premium AT";3775.235595703125;4222.75732421875
"2010 Subaru Impreza Sedan 2.5i Premium";3872.544921875;4243.15625
"2010 Subaru Impreza Sedan 2.5GT";3758.452880859375;4228.97265625
"2010 Jaguar XKR Coup";4076.757568359375;3972.445068359375
"2010 Jaguar XK Coup";4065.976806640625;3945.205322265625
"2011 Jaguar XF Premium";4062.41259765625;3952.973388671875
"2011 Jaguar XF";4076.728271484375;3949.945068359375
"2011 Jaguar XFR";4072.585205078125;3974.6123046875
"2011 Jaguar XF Supercharged";4064.916015625;3962.0859375
"2011 Jeep Patriot Sport 4x2";4273.638671875;4449.666015625
"2011 Jeep Patriot Sport 2.4L 4x2";4297.03955078125;4430.6025390625
"2011 Jeep Patriot Sport 4x4";4391.42822265625;4384.58837890625
"2011 Jeep Patriot Latitude 4x2";4272.408203125;4445.75830078125
"2011 Jeep Patriot Latitude 2.4L 4x2";4298.5888671875;4434.345703125
"2011 Jeep Patriot Latitude 4x4";4394.30126953125;4381.8515625
"2011 Jeep Patriot Latitude X 4x2";4303.56005859375;4428.794921875
"2011 Jeep Patriot Latitude X 4x4";4382.03857421875;4381.41845703125
"2011 Jeep Patriot Latitude X 70th Anniversary 4x2";4291.34423828125;4432.77685546875
"2011 Jeep Patriot Latitude X 70th Anniversary 4x4";4396.267578125;4378.62255859375
"2010 Chrysler 300 Touring";4311.41064453125;4169.494140625
"2010 Chrysler 300 Touring AWD";4249.01611328125;4085.23974609375
"2010 Chrysler 300 Touring Plus";4384.26171875;3942.68798828125
"2010 Chrysler 300 Limited";4385.06787109375;3946.544921875
"2010 Chrysler 300 Limited AWD";4251.95361328125;4087.842041015625
"2010 Chrysler 300 C Hemi";4160.2880859375;4288.115234375
"2010 Chrysler 300 C AWD";4029.7255859375;4305.8095703125
"2010 Chrysler 300 S V6";4381.5849609375;3950.1943359375
"2010 Chrysler 300 S V8";4156.09228515625;4286.8642578125
"2010 Chrysler 300 SRT8";4228.97998046875;4127.23388671875
